呆,形容智能較低或理解力較差的。,我憨憨比不上哥哥，思想、天才、一切都沒有，很<呆>，看看能不能喫長命一點。
呆,形容對可理解的事未能及時反應。,我真<呆>！我真笨！相處三年，怎麼一點兒都沒看出來呢﹖
呆,形容特定對象看起來缺乏活力或創新。,我拿著支票到華信銀行時，那是我第一次遇到他，穿著<呆>得可以的花襯衫，雙手環抱著，直立立的站在銀行前面。
呆,形容沒精神沒活力。,昨天只睡了四小時，於是整天都是<呆>的。
呆,形容暫時失去感知且茫然。,尼奧是看得<呆>了，他與秀子緊緊地依偎著，彷彿回到了闊別多年的家鄉。
呆,形容專注於特定事情而出神。,聽完他的話，我少見地發了幾分鐘<呆>。婚姻的不可思議，竟然如此。
呆,普通名詞。專注於特定事情而出神的狀態。,記得當時我也曾為此發了一陣<呆>，卻沒有往下細想。
呆,在特定處所停留較長一段時間。,此刻她想寧可讓這傢伙輕薄一回，也強似<呆>這兒受罪。
呆,形容沒有發揮其原本應有的效果。,這種人格不成熟的人越多，自然就會產生如前經濟部長趙耀東先生所說的<呆>事、<呆>錢、<呆>料與<呆>時的結果。
喘,急促地呼吸。,無端地感到頭脹、胸悶，氣也<喘>得特別大。
喘,形容呼吸急促的。,我所有運動就是最恨跑步、超累又超<喘>!
喘,呼吸。,難得見她笑得這樣前俯後仰，氣都<喘>不過來。
喘,比喻在事件進行中，做短暫休息。常用「喘...氣」。,走了一陣，我感到累了，於是把鏡子豎在地上，<喘>口氣。
喘,普通名詞。「氣喘」的簡省。,秋季治<喘>最相宜，無論是老病還是新病都容易在冬末春初發病。
眉,普通名詞。長在眼睛與額頭之間有保護眼睛功能的毛。,白<眉>和尚隻手一旋，已把高舉的小和尚放下。
眉,地方詞。眉毛所在的位置。,由於光線晃眼，便把右手抬起放在<眉>上遮光。
眉,普通名詞。眉毛的輪廓或經人工修飾後的眉毛輪廓。,現在的女性不一樣了，為了讓自己看起來有精神，年輕女孩會考慮紋<眉>。
眉,地方詞。內文上方書頁空白的位置。,引題有時橫排在上方，故稱<眉>題。
鍵,普通名詞。樂器或電腦、打字機等機器上用手指按壓的裝置或位置。常用接尾詞。,當使用者按鍵盤上的某個<鍵>時，鍵盤解碼電路立即將對應的碼送往PC主機。
鍵,普通名詞。接尾詞。在化學結構式中表示原子或分子之間的連結。,一九五四年，鮑靈因研究聯結分子的化學<鍵>特質，獲得諾貝爾化學獎。
碼,普通名詞。由數字構成的，代表特定對象的系統。常用接尾詞。,中華電信統計發現，約仍有七成民眾不習慣使用新<碼>。
碼,普通名詞。一串數字符號中，每個數目字所佔的位置。,不幸的是，郵遞區號錯寫了一<碼>，原信在一星期後退回。
碼,普通名詞。用來傳遞訊息的符號系統，通常有保密或縮短訊息長度的功能。常用接尾詞。,每一GPS衛星P電<碼>的每週部份是特定唯一的，且每週重新設定。
碼,普通名詞。電腦運算過程中傳遞訊息所使用的特定符號。常用接尾詞。,你可以在線上裁剪程式碼，而不需要重新設計任何<碼>。
碼,普通名詞。標示尺寸的編號。,他悄悄寫信讓媽媽做了一雙42<碼>的布底鞋。
碼,普通名詞。利率的單位，一碼為本金的百分之零點二五。,加二<碼>，是財政部初步與央行協商出的利率水準。
碼,計算事件的單位。,國際奧委會官員們對亞特蘭大市暑期氣溫的認識卻完全是另一<碼>事。
烈,形容火勢強猛。,柴很乾的時候，火會燒很<烈>。
烈,形容會造成很強的生理或化學反應的。,他低聲地說道："太子，東西帶來了，毒性很<烈>，沾唇即斃，太子自己小心。"
烈,形容成分很濃。,至於英國最尋常的陰慘天氣，那麼阿薩姆<烈>茶最適合不過了。
烈,形容陽光強且溫度高的。,我和Jen用完早餐後，就到飯店的沙灘上散步，雖然陽光很大很<烈>，卻未阻擋我們"賞海"的興致。
烈,形容個性強硬，容易發脾氣。,我們都不敢吭聲了，師姐性格<烈>，沒有她不敢的。
烈,形容程度激烈。,那時正值日領台灣末期，太平洋戰火正<烈>。
烈,形容多而熱烈。,在風潮最<烈>的時候，寫猛回頭的陳天華蹈海而死，引起極大的震動。
塔,普通名詞。高聳的建築物，通常有尖頂。常用接尾詞。,花園中有希臘神殿、中國<塔>、啤酒花園等。
塔,普通名詞。接尾詞。像塔的物體。,作者用喜慶場合常見的香檳酒杯<塔>做比喻，如同倒酒時，從最上層的酒杯倒起，等到上層的杯子都添滿酒了，才會輪到下一層的杯子。
拔,克服阻力，順著後述長形物體的長邊拉。,那裡的街道排列恰當，清晨在花園中<拔>白菜的時候，抬頭可以看到西山的雄姿。
拔,比喻在競爭中取得後述優勢結果。,博卡隊的德爾加多中路突破，再<拔>一城，將比分鎖定為3:2。
拔,比喻消除後述對象使其不存在。,欲得天下寧，當<拔>眼中釘；欲得天下好，莫如召寇老。
撥,用手掌或手持工具對特定對象施力，使其往左或往右移動。,窗戶竟虛掩著，輕輕一<撥>就大開了。
撥,用手掌或手持工具對特定對象施力，使其輕微移動。,拿樹枝<撥>泡沫，竟然有隻小蟲在裡面，而且每個泡泡裡都有。
撥,使特定對象離開其附著的表面。,男孩<撥>了<撥>頭髮上的雨水，脫下T恤披在身上。
撥,使用算盤或計算機進行計算，常與「算盤」、「計算機」連用。,傳統式的心算教學法，一開始要學童以右手<撥>算盤刺激左腦，並不符合活化右腦的要求。
撥,用手或腳將球往特定方向施力，使球移動。,到下半場五十七分鐘，反被陸光的陳貴人於右邊四十碼吊球，再由沈財富在球門前輕<撥>入門，而以零比一落後。
撥,用手指或手持工具快速撥動琴弦演奏。,見到她腦海種浮現的總是那種彈古箏，<撥>豎琴，含蓄靦腆的回眸一笑百媚生的畫面。
撥,調整鐘錶的時間設定。,開學的第一天，他就自己<撥>鬧鐘起床，也整整齊齊的穿上制服。
撥,輸入電話號碼使用電話裝置傳遞訊息。,明知，她這時在做什麼。但總不寬心地，想<撥>個電話。
撥,在整體對象中規劃一部份作為特定的用途，並給予特定對象。,體育新聞，校園聯賽漸受歡迎，公視將<撥>時段轉播。
撥,從已分配的時間挪出一些時間。,她強調，家長要<撥>時間出來給孩子，多溝通，多聊天講話，關心小孩在學校有沒有什麼有趣的事情。
撥,比喻將令人不悅的特定想法從心中除去。,情義這兩項，拖磨這淒慘，人拖你你拖人，七情六慾<撥>不空。
撥,計算成批或分組人群的單位。,另兩<撥>人對自己有何目的，自己並不清楚，相信無雙府的人也不會知道。
人民日報,專有名詞。中華人民共和國的主要官方報社，西元一九四八年在北京創刊。,<人民日報>不過是執行中共中央的指示，充當喉舌而已。
人民日報,地方詞。人民日報的建築物及建築物所在的位置。,5月31日經過毛主席批准，中央宣布由陳伯達帶領工作組進駐<人民日報>，實行奪權。
降,物體由較高處往低處垂直移動。,有四個藍光頭弟子，無不相貌清奇，精神抖擻，一行五人驀地現身而出，直如神兵天<降>。
降,將懸掛物體由較高處往低處垂直移動。,居住了四十五年的老兵夏杖芸，將碼頭上一排中華民國國旗<降>了下來。
降,雲層的水以特定形態降到地上。,南部地區昨天普<降>甘霖，雖對旱象沒有太多幫助，不過也消除不少熱氣。
降,飛行器降至地面。,喜多郎歸返往他在美國住所途中，飛機突然轉<降>在夏威夷機場，一停就是五天。
降,地面的高度變低。,爬山時只顧喘氣，現在才發現山坡像是梯田般地一台一台往下<降>。
降,比喻數量或數目減少。,我們建議除非嬰幼兒因高燒有發生熱痙攣的可能或老年人容易引起心衰竭之外，否則不必把體溫<降>得太低。
降,形容比喻使數量或數目減少。,睡茶葉枕頭可以使心神安寧，還<降>血壓，何樂而不為呢！
降,比喻特定對象的品質變差。,頻繁的化學災害、空氣污染、河海死亡、都市生活品質急遽直<降>。
降,比喻將特定對象原有的等級或地位降低。,他便成為「右傾機會主義份子」被<降>了職。
降,比喻特定對象原有的等級或地位變低。,東京大學排名<降>了，而且還輸給北京大學呢！
降,比喻不在預期中的事件發生在特定對象上。,好運<降>在了保羅的頭上，他不僅有了聯賽進球，還在1988年初進了國家隊。
降,比喻來自未知世界的靈性存在物來到人間，並以特定形式存在。,千年飛逝人事已非，已被遺忘的神聖火盆再度燃起，炎魔英雄即將再<降>人世。
降,比喻有支配能力的人使後述事件發生在後述對象上。,為了向陳家洛示警，甘願真主<降>罪，犧牲生命。
降,比喻市場交易價格下降。,奇門宮位預測元月份的股市升降走勢為，上旬三天升三天<降>。
帳,普通名詞。以紡織品或類似材質做成的有居住功能的器具。常用接尾詞。,尚有2個設備完善的野地<帳>營區，營區內有售汽油與機油。
傘,普通名詞。以可以手持的柄連接打開後呈放射狀的細長骨架撐開輕質的材料，用來遮擋雨水或陽光的器具。常用接尾詞。,用完餐，在門口撐開了手中那把黑色大<傘>。
傘,普通名詞。接頭詞。像傘的物體。,現在介紹這款遮陽的<傘>帽給大家吧，這不是新的玩意，但價格實在便宜，品質也不錯。
傘,普通名詞。以大面積的輕質紡織品或類似材料做成，展開時可以產生浮力協助飛行的器具。常用接尾詞。,跑個幾步，就連人帶<傘>輕飄飄地浮上天空，看起來似乎輕而易舉。
傘,普通名詞。比喻所提供的保護。常用接尾詞。,「全民健保」還是個眾所嚮往的好政策，過去不能受保險「大<傘>」庇護的九百萬民眾，終能納保。
傘,普通名詞。比喻菇類最上端展開的部位。常用接尾詞。,紅褐杯<傘>，小型至中型菇菌，菌蓋初中央稍突起，老熟後漸下凹成漏斗狀。
蔣公,專有名詞。中國近代政治家、軍事家，名中正，字介石，民國三十七年當選中華民國首任總統，民國三十八年帶領國民黨播遷到臺灣。「蔣中正」的尊稱。,民國二十六年，先總統<蔣公>領導全國同胞，對日本抗戰。
醒,結束睡眠的狀態。,一天，他<醒>了，覺得很暖和，不由得把身子伸一伸。
醒,在自覺意識清醒狀況下進行活動。,晨端茶進屋，見他躺在床上似有低語，以為<醒>著說話，便走近去聽。
醒,比喻失去意識後意識恢復正常的狀態。,乘著這兩條哈薩克老狗酒還沒<醒>，先行殺了，以策萬全。
醒,比喻提振精神，使思路清晰。,上午喝綠茶，開胃、<醒>神；下午泡飲枸杞，可以改善體質。
醒,結束專注於特定事情而出神的狀態。,我說明白一點好了，妳上課不專心，老是在發呆，妳<醒>一<醒>好不好！
醒,形容比喻使肌膚活絡。,魔力柔潤<醒>膚晶露完美結合了維他命A、仙人掌精華和甜沒藥精華，以便達到抗老作用。
醒,比喻了解事實而覺悟。,直到那時我才勇於承認自己當時浮華不實的幻想，才接受了樸實無華的人生。人總有<醒>的一天，儘管不一定會開心。
醒,比喻人或團體發奮振作。,這些國家中，最重要的當屬法國與德國這兩個歐洲強權，以及亞洲乍<醒>的巨人中共。
醒,形容比喻使酒精或咖啡因的作用消除。,醉酒時，取1－2隻皮蛋，蘸醋服食，可以<醒>酒。
醒,形容比喻酒或茶的特性得到最好的發揮。,<醒>茶是製茶過程中不可少的步驟，主人家熟練的翻動著，一年四季都可以來品嚐阿里山特產好茶。
醒,比喻使麵糰發酵。,把麵團的空氣揉出來，然後捲入油、蔥等配料，再揉好。讓麵團再<醒>一次才作成餅。
醒,比喻機器從休眠狀態進入運作的狀態。,看了看擺在桌上的筆記型電腦螢幕得知已處於睡眠狀態，他隨便按了幾個鍵讓電腦<醒>來。
製,以特定原料或材料做成成品，通常是規模大、數量多。,直到1748年去世之前，他一直都在威尼斯<製>琴。
製,物品為前述材質製造的。,她現在改戴金的或是K金<製>耳環，就不會再過敏了。
製,物品為前述國家製造的。,瑞典<製>的kebaergo A4檔案夾，採用強力樹酯，不易弄髒，紅、黃、綠的鮮明外觀，容易吸引眾人的目光。
觀望,用眼睛察覺。,我躲在一個石柱後面，仔細<觀望>著他，準備隨時去救援。
急救,普通名詞。對生病或意外受傷者的緊急醫療救治。,經過了一天的<急救>，醫生宣布死亡的訊息，全部的人就放聲大哭。
探親,事件名詞。專指從臺灣到中國大陸拜訪探望親戚的相關事件。,1987年10月15日行政院通過赴中國大陸<探親>辦法，於下月2日起受理登記，須先在紅十字會填表，每次停留不得超過三個月。
形,普通名詞。特定對象具體的外在樣貌。常用接尾詞。,確實把握住塑像人物的精、氣、神，才能塑造出有血有肉、神<形>兼備的歷史人物。
形,普通名詞。構成特定對象的外部輪廓。常用接尾詞。,他們練唱的場地的台階，排成聖誕樹<形>，充滿濃濃的耶誕節氣氛。
形,普通名詞。地面高低起伏的形勢。常用接尾詞。,地理<形>氣之書，汗牛充棟，今從書本中求之，其亦可得之歟。
形,普通名詞。漢字的形體。,偏旁之<形>於文獻行文中有獨立運用者，可收錄為異體。
形,普通名詞。詞的語音或書寫形式。,另一種句子修飾語為主語賓語同<形>，小句動詞為「對、拉、接、貼」等有限的連結動詞。例：(36)我們最好面對面的講清楚。
形,普通名詞。由旋律節奏等音樂成分構成的音樂形式。常用接尾詞。,民歌旋律在音調上求簡潔、旋法上求明快、節奏上求暢達、音色上求直亮，凡此種種，乃其曲<形>共宗之基調。
形,普通名詞。一般感官可經驗感覺之具體事物。,至此，我對西方論中「<形>」的探索上，深覺有不足的地方，如果用動的本體論的東方思想來補充，便可完全的解決「<形>」的問題。
形,以特定形式表現出來。,就人的本性而言，「直」是最快樂的，也就是「誠」。誠於中、<形>於外，內在有什麼就直接表達出來。
形,顯示出後述可被觀察的狀態。,特別當未來此類產品需要龐大的行銷支援時，其他廠商的投入亦<形>困難。
形,普通名詞。比喻事件原來或預期的形式。,國內這幾年教育都走了<形>了，只重視數量而無質量，應該學習外面的成熟方法。
殼,普通名詞。動物或植物果實表面的較硬有機組織，通常具有保護作用。常用接尾詞。,蚌痛得要命，很迅速的閉起兩扇硬<殼>，把鷸的嘴夾在裏面了。
殼,普通名詞。包裹在物品表面的堅硬部份，通常具有保護作用。常用接尾詞。,而吳春雄指出，他們所典當的金錶乃內部皆變造，而只有錶<殼>為真貨。
殼,普通名詞。獨立的建築物。,尤其在台北都會區，房租是無<殼>家庭避不掉的沈重負擔。
徵,強制召集特定對象加入。,未來雖然實施精兵政策而緊縮員額，但可<徵>役男依然不足。
徵,公開尋求特定人才。,化學研究所行政室<徵>工讀生一名，高中、高職以上程度（夜校生亦可）。
徵,公開尋求特定作品。,<徵>畫活動入選優勝的畫，也將在本報刊出。
徵,政府對人民或機關團體收取特定對象或財物。,上級要<徵>糧，公社幹部便將應用作社員口糧的糧食拿去湊數。
牽,引導後述對象使其和主事者做同方向的移動。,那個頭戴斗笠，<牽>著腳踏車的老伯正挨家挨戶的叫賣著。
牽,以手掌拉住或握住特定對象的手。,在剪接的時候，我常常看著片子裡那些<牽>過我的手的孩子、和我說過話的人。
牽,比喻把後述對象帶進特定團體。,大四時，阮愛惠<牽>我認識西田社布袋戲基金會的人，他們希望台大能夠有布袋戲的社團。
牽,將線狀物或帶狀物展開並固定。,我和尹函是會場佈置組的，要<牽>彩帶跑上跑下的腳超酸的。
牽,比喻建立特定事件與其它事件的關聯。,吳儀也指出，中共認為亞太經合會應限於討論經濟和貿易問題，而不應將政治、安全、社會等問題<牽>入。
牽,比喻藉特定媒介，促成特定事件。,小惠告訴記者，婚介所分別給他倆介紹過四五個對象，但是紅線始終沒能<牽>成功。
牽,臉上的特定部位輕微地往上揚。,她終於放下了那個招牌式的大笑，只<牽>一<牽>眉角，便會有戲出來。
牽,領取車子。,早上車主來<牽>車時，夢遊中的我竟然對他說車子還沒好!
牽,買車。,我去年十二月才<牽>的新車，開了一個月就有怪聲音出現了，在輪胎那附近發出來的啦啦啦的聲音。
牽,引導往生者的魂魄。,看到老師姑在幫義工弟子<牽>靈時，我居然激動到想哭著爬過去。
牽,比喻配種。,口信是通過一個<牽>種豬的公豬配種員小伙子捎去又捎來的，約好雙方同一天上午都到雙龍江旁的山上來砍柴。
人為,形容人所造成的。,而空載多譜掃瞄影像以飛機為載具，高度，時間，可隨<人為>控制。
人為,形容特定對象非自然生成。,該代表作需包括其所在位置的自然環境及周遭所環繞的<人為>景觀。
惡性,形容有不好的影響的。,如果公司人員大量的流失而沒有相對的補進適當的人員，是<惡性>的人員汰換。
惡性,形容有不友善意圖的。,公布成績與排名不僅傷害同學的自尊心，侵犯個人隱私，也可能導致同學間的<惡性>競爭。
惡性,形容會嚴重危害身體健康的。,妳這種情況，一般都是良性，除非是巧克力水囊，才比較可能轉為<惡性>。
夾,用有支撐點及兩臂的工具固定後述對象。,啊，苦心菜！苦盡甘來，一定是的，於是我小心翼翼的又<夾>了一片送進口裡。
夾,普通名詞。接尾詞。有支撐點於兩臂能固定物品的工具。,請依送審論文目錄上之順序排放，並於各論文第一頁標上序號，以長尾<夾>固定。
夾,將特定物品嵌入或固定在兩個平面中間。,推荐您一個特別的吃法，把冰淇淋放在土司中間<夾>著吃，保證清涼有勁，胃口大開！
夾,普通名詞。接尾詞。可將特定物品嵌入或固定在兩個平面中間的工具。,對付那些瀏覽色情網址的人，政府會施以罰款;當局甚至曾查閱一些公司的電腦文件<夾>，尋找非法的資料。
夾,以兩個身體部位將特定物體固定。,她付完錢，把衣服疊好，<夾>在腋下，打著小紅傘，滿意地離開了。
夾,特定物體卡在後述物體的空間中不能移動。,板門這一下驀地撞開，卻將陳達海<夾>在門後，他這一劍便砍不下去。
夾,特定對象位置處在兩個以上的對象的中間。,三峽是瞿塘峽巫峽西陵峽，兩岸都是連綿不斷的高山，把長江<夾>在中間，像一條彎彎曲曲的巷子，約有七百里長。
夾,比喻特定對象的立場處在對立的雙方中間。,隨著第二次世界大戰的到來，波羅的海三小國又重陷一次大戰期間的困境，<夾>在德蘇兩強間束手無策。
夾,普通名詞。接尾詞。以特定工具夾毛髮，使其呈現出特定形狀的工具。,離子直髮<夾>不論是對蓬鬆雜亂的長髮，還是捲翹彎曲的短髮都有最佳的直髮效果。
夾,類似的兩種以上對象在同一空間範圍內同時存在。,正在艱難中，細雨又<夾>著冰豆迎面撲來，打得四周一片颯颯聲。
夾,前述事件發生時後述事件跟著一起發生。,而一旁和其他老太太們攀談的王奶奶則是以普通話為主，不時<夾>著一兩句舟山土話和臺灣話。
適度,形容程度適合恰當。,運動須<適度>進行，吃得太好而運動量不足，亦可使血管硬化。
簽名,普通名詞。書寫者所寫下的自己的名字。,今天我只能留下一百份<簽名>，給酒店的前一百名顧客。
流動,在液體表面或液體裡的物體跟著液體移動。,烏腳病的病毒會隨著血液<流動>而侵害全身，治療之道往往只有截肢。
流動,比喻物體有連貫性地向特定方向移動。,在夜晚拍<流動>的車輛也很有趣，它的拍攝方法與一般夜景一樣。
流動,形容隨著工作機會經常遷移，沒有固定位置的。,地主富商將之當成安樂窩，上百萬市民和全國各地來到首都的<流動>人口以此為大公園。
流動,沒有固定位置的。,一輛<流動>販賣車正播放著音樂招攬顧客，四周圍了好幾個人，等待選購。
多元,形容特定對象呈現多種樣貌。,可是你想想，社會的意見是很<多元>的，我要去問哪一個民間團體？
多元,特定對象產生多種樣貌。,不過儘管臺灣教科書的出版<多元>了，本土化的路線仍是大家表示一定會走的。
站起來,身體從其它姿勢改變成兩腳直立且與地面垂直。,她沒有答腔，逕自喝著咖啡，我可樂了，高興得<站起來>，手舞腳蹈。
站起來,比喻經歷困難後，重新振作。,這些事可能也微不足道，但是我告訴自己必須<站起來>，為自己，也為別人，從現在開始。
站起來,開始行動。,既然不能忍受舊知識的牢籠，何不<站起來>呼籲建立一個新的秩序呢？
返,從其它地方到原來的地方或處所。,每次都是我順道帶牟先生乘車同往，奕至深夜才盡興同<返>。
返,回到先前的狀態。,俗話說得好，錢一定要節量的用，俗話說得好，由儉入奢易，由奢<返>儉難，由奢<返>儉難，就是這個意思。
記,將特定事物記錄下來。,他的言論被一位有心的縣委幹部一一<記>在本子上。
記,以登記的方式處罰犯錯或獎勵傑出行為。,姚高橋對於員警操守不當，收受餽金之事，極為震怒，已下令<記>兩大過處分，將吳員免職。
記,將特定事物放在記憶中。,這讓我想起，在我們的生活中，很多事實我們都不知道為什麼，只是姑且先把它們<記>在腦中。
記,普通名詞。以前述對象做為識別的依據。,這種在壺上留下指節紋理，就頗有藝術家的氣派了，傳說金沙寺和尚所作的壺也是以指紋為<記>。
記,普通名詞。接尾詞。記載或描述事物的作品。,你在避暑雪竇寺<記>中說山路難走，譬如求學一樣，這就對了。
記,計算以手或腳做出攻擊動作的單位。,米契湖協議之失敗無異給法裔一<記>掌摑，表示英裔不肯接納法裔。
記,計算球類運動中，投球、擊球或踢球次數的單位。,席莉絲並未因久戰而露出疲態，相反地，她擊出的每一<記>球都強勁有力。
記,計算方法、手段的單位。,石翔見他又是連環兩<記>絕招，倒也不敢怠慢，雙劍猛地抽回。
記,計算眼神的單位。,頓時，令庭收到三<記>白眼，以及兩<記>狠瞪。
記,計算比喻有衝擊性事件的單位。,這是生動的寫實，也是對無視於生活實在性者的一<記>當頭棒喝。
記,普通名詞。接尾詞。商家名。,升大三那年暑假經常在那一帶晃來晃去，每回經過那家王<記>肉粽，總是看到整間小店幾乎坐滿人，多是學生或勞工階級。
兵,普通名詞。兵器。,鄭司農云：「五<兵>者，戈、殳、戟、酋矛、夷矛也。」
兵,普通名詞。國家或其他政治實體所設置的武裝組織。常用接尾詞。,當潘美、楊業撤軍至朔州南面的狼牙村時，遼<兵>已攻陷寰州。
兵,普通名詞。軍隊中最低階層的成員。常用接尾詞。,郝院長表示，國內在西太平洋來說，人員的量已不錯，但<兵>多將少，未來要運用伯樂延攬及培育人才，加強及健全領導人。
兵,普通名詞。比喻在團體中不是扮演領導角色的人。,從事實驗工作的人，便常覺得這沒有研究生的研究院，就像一個有將無<兵>的隊伍，成不了氣候。
嵇,專有名詞。三國時曹魏文學家，竹林七賢之一。「嵇康」的縮寫。,魏晉之際的<嵇>、阮和竹林諸人更是千古知名的酒徒。
兵,普通名詞。象棋遊戲中所使用的棋子之一，位階最小，每一方有五個。,<兵>（卒）在未過河前，只能向前一步步走，過河以後，除不能後退外，允許左右移動，但也只能一次一步。
兵,普通名詞。西洋棋遊戲中所使用的棋子之一，位階最小，每一方有八個。,在比賽進行到中局時，彭肇勤佔有微弱優勢，殘局時，雙方各剩皇后、雙車、象和5個<兵>，比賽呈膠著狀態。
考古,普通名詞。研究對古代的遺跡、遺物和文獻進行考證研究的知識。,此次國際學術研討會提交的60多篇論文，又向地理、建築、<考古>、地震等領域及學科有所拓展，涉及的範圍更加廣泛，增強了研究的深度。
考古,普通名詞。大學中教授考古知識的教學研究單位。考古系所的簡省。,北京大學<考古>文博學院副院長趙化成說，鏟足鬲，單、雙耳罐是西戎文化的主要特徵，它們在張家川戰國墓中都有發現，可能是當時秦人統治下的西戎首領墓葬。
洗澡,比喻用水清洗物品。,潼潼見狀馬上問：「那個是要給老闆看的嗎？」我說：「對啊！給老闆看才可以幫汽車<洗澡>啊！」
帶有,斷定特定對象有後述性質。,這些情緒化的社會評判規範大多是從封建正統觀念逐漸引伸出來的，<帶有>很多盲目性。
帶有,有支配權的人使所支配的特定對象跟著自己移動。,這麼一來，屋中便只他一人身上<帶有>兵刃，更加不怕各人反抗。
帶有,前述對象本身有後述成分存在。,騎著腳踏車，行在田間小徑上，眼前盡是一片<帶有>小稻穗的水稻，在晨風的推送下翻著綠浪。
帶有,前述對象有後述疾病病原或抗體。,幸而國內有一群人，慣常在島內南北奔波，以身試蚊地捕捉<帶有>登革病毒的蚊子而面不改色。
帶有,比喻具有後述意義或情感。,薛蘋仍然和氣、甚至<帶有>幾分惋惜地說：你以後可能再也找不著比阿眉更好的姑娘了。
帶有,在主要物品中，另外搭配後述次要物品或配件。,房子用石頭和紅磚砌造，很考究，還<帶有>花園。
帶有,類似的兩種以上對象在同一空間範圍內同時存在。,牠的皮膚柔軟而黏滑，背面為暗褐色並<帶有>斑點，腹部則為黃色。
球場,地方詞。進行球類運動的場地。,在<球場>上只要某一球隊出現其中一項弊病，則是注定要失敗的。
球場,普通名詞。經營球類運動的機構。,如果<球場>老闆不要郝大將的打球費用，其間是否有瓜田李下之嫌？
過年,時間詞。明年。,「都十八歲了，<過年>就十九了。」宮媽媽一副無所謂的樣子。
享有,得到或擁有後述好處。,在這個地方，胡適先生似乎<享有>著一份特殊的地位。
內政部,專有名詞。掌管國家內務行政事務的政府機構。,學會將繼續向<內政部>爭取登記改名，否則向縣市政府登記也無妨。
內政部,地方詞。內政部的建築物及建築物所在的位置。,聯盟成員有台教會教授、原住民和學生一行十數人，匯聚在<內政部>門口，拉開寫滿抗議字眼的布條，並席地而坐。
百貨公司,普通名詞。設有多個專櫃以銷售各類商品的商店，通常規模較大且商品較多。,<百貨公司>的東西，他多半買不起，有的太貴了，有的他不需要。
百貨公司,地方詞。百貨公司的建築物及建築物所在的位置。,在<百貨公司>買東西真方便，價錢方面算是很合理吧！
活動,普通名詞。人類經過規劃所進行的各項行動。,廖先生乃今年初受邀至該校做為期五個月之講學<活動>。
活動,習慣性出現在後述處所，進行特定事件。,來自江浙、四川等地的一些珠寶商常年<活動>在這裡的深山峽谷間收購名貴寶石。
活動,採取行動打通關係，以達到特定目的。,我常接觸到一些受過教育的人，連最基本的西方文化和知識都沒有，對泰西文化不熟悉的話，沒有資格到國際上<活動>。
活動,形容可移動的或不是固定的。,覆手應該改用<活動>的琴橋的方式比較合理（類似於蘇州中阮），震動傳導垂直面板，音量較大。
活動,普通名詞。地殼或地底岩漿因受到壓力推擠而產生的運動。,地震、火山爆發等地殼運動，或大氣和海洋的循環等，這些<活動>可以說是證明地球有生命力的證據。
活動,形容火山斷層正在進行地質活動或有立即產生地質活動的潛力的。,地質所指出，北起花蓮縣美崙，南到台東縣知本，整個花東縱谷內都有<活動>斷層，地質十分不安定;玉里、富里、池上一帶，斷層引起的地面起伏落差和錯動距離嚴重處每年可達二、三公分。
荷蘭,地方詞。國名，歐洲西北部的國家，位於北海、與德國、比利時之間。,最近在<荷蘭>的一項調查指出，有百分之七十的養殖貂有各種不正常行為。
荷蘭,專有名詞。治理荷蘭的政府。,從<荷蘭>據台以迄明鄭清末，近三百年的時間是台灣平原森林毀絕的初階。
荷蘭,普通名詞。荷蘭的文化。,座落於素里市的旗艦店，開店只有一年，餐廳布局非常具有歐洲風格，且充滿<荷蘭>色彩。
國科會,專有名詞。臺灣主管科學研究與政策補助的機構。「國家科學委員會」的縮寫。同義詞「國家科學委員會」。,<國科會>最近因人造衛星計畫而聲名大噪，有支持計畫的也有強烈批評的。
國科會,地方詞。國科會的建築物及建築物所在的位置。,趕緊刷洗換了衣服，趕到捷運站，搭車前往從來沒去過的<國科會>科技大樓。
設有,將特定機構、設備或職位設置在特定地點或機構。,本研究室<設有>助理一人，協助處理研究室日常事務與資料搜集。
設有,在前述機關的主導下建立後述制度。,開車的好處是可隨心所欲，一般機場內皆<設有>租車服務。
設有,因建立後述登記資料而享有特定法律權利。,配偶及共同生活戶之直系親屬都無自有住宅，在台北市<設有>戶籍者均可申請。
東南亞,地方詞。亞洲東南部地區。,很多人都相信，今後一、二十年內，<東南亞>地區將是世界中發展最快的地方。
東南亞,普通名詞。東南亞的文化。,它把搖滾與音樂結合了起來，充份感受到<東南亞>風。
旅館,普通名詞。提供旅客付費住宿的地方。,為何墾丁街道的發展，宛若無政府狀態？公、民營的地下<旅館>增加多少？
旅館,地方詞。旅館的建築物及建築物所在的位置。,他把偷來的錢用來買好衣服穿，住豪華<旅館>，釣美麗的馬子。
輔大,專有名詞。臺灣私立大學之一，位於臺北縣新莊市。「輔仁大學」的縮寫。,<輔大>除了宿舍外，尚能請求天主教會提供神學院與修女院部分床位給學生住。
輔大,地方詞。輔大的建築物及建築物所在的位置。「輔仁大學」的縮寫。,十一月三十日起，在十二月的每周三中午，邀請各校的樂團在<輔大>校門口演唱。
歐美,地方詞。西方國家的通稱。,日本的教育一開始是模仿<歐美>，而且是在一種振興產業、富國強兵的國家政策之下引進來的。
歐美,地方詞。「歐洲與美洲」的簡省。,想了解這個問題的答案，得從<歐美>兩地的歷史文化根源和政治制度說起。
